LABEL,TEXT,URL,EMAIL,PHONE
smishing,"Working continuously for several hours can be physically and mentally draining! To know more, click link: http://l.jazzmobilemag.pk/JQj7MZl/807e",Yes,No,No
smishing,Free Msg Your bill be pay for March Thanks here 's a little gift for you IST,No,No,No
ham,Or ill be a little closer like at the bus stop on the same street,No,No,No
ham,Hey anyway i have to :-),No,No,No
smishing,Texting with XXX XXX-XXXX SMS/MMS AT T Free Msg Apologies for the coverage issue on Sept XX DOUGLAS Here 's a symbolic compensation z7emb.info/WnKzeWb8Ln,No,No,No
smishing,hi your gmi yellow plain cotton th sl has been delivered thank you for shopping at snapdeal download app for more offers httpbitlyhwq,No,No,No
ham,LOL that would be awesome payback.,No,No,No
ham,Can ü send me a copy of da report?,No,No,No
smishing,stitching at home is fun  easy order telebuys portable mini sewing machine today and get rs  worth aluminium wallet free give missed call to,No,No,No
spam,Multibagger Pick Buy SUNSTAR REALTY DEVELOPMENT LTD BSE Code XXXXXX 20.60 20.80 TGT XX Final TGT XX in X Weeks SL XX Minimum Qty Buy XXXXX Shares,No,No,Yes
spam,Wisdom is knowing I am nothing  love is knowing I am everything  and between the two my life moves - Sri Nisargadatta Maharaj,No,No,No
spam,dear customer  total benefit of  local  std sec has been credited in your number against recharge of rs  validity  daysdial  for best offers,No,No,No
ham,She is annoying... She turns what should be a fun trip into an annoying day of what she wants,No,No,No
ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,No,No,No
smishing,Online Instant Personal Loan for 35k mo salary start just 10.75 X min approval get money in XX Hrs 30+ Options Apply Now http://nsm.sg/6PAkd5,Yes,No,No
ham,What time should I tell my friend to be around?,No,No,No
smishing,Delayed at Customs Your package be be process by Customs official UPS may require additional information from you More info at http://amzn.eu/d/hyOuh5c,Yes,No,No
ham,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,No,No,No
smishing,To retrieve your Zoom voicemail from Jen22 click and dial XXXXXXXXXXX For help call XXXX XXX XXXX,No,No,No
ham,You need to get up. Now.,No,No,No
ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,No,No,No
spam,coupon expiry alert get flat rs off on the latest trends at lifestyle stores use coupon gso offer on purchase of rs valid till th martc,No,No,No
spam,sunday dealsmetro flat  off on stayfree secure  ultra thin  flat  off on aristocrat duffle  full hd led rs    diaries startingrstca,No,No,No
ham,I'm going out to buy mum's present ar.,No,No,No
spam,hey rider  get flat   off on rides booked via paytm enter code jaipurpaytm and ride anytime in jaipur till th feb  valid for  rides only uberon,No,No,No
ham,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",No,No,No
smishing,dear preferred customer  presenting hdfc bank big online winter carnival  shoppay online with hdfc bank netbanking on any merchant website  get  month dittotv subscription free offer valid for first  customers daily offer valid till  jan tc,No,No,No
smishing,absolutely free consultation with our experts world class robotics hair transplnt dranjali shere assured resultsspcl offer valid till satsms ahs to,No,No,No
ham,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,No,No,No
spam,celebrate valentine with republic of chicken buy products for rs  get freechnseekhkebab gm offer valid till th feb walkincall tc,No,No,No
smishing,"You Won 750,000 US Dollar From Samsung Send Your Address to Our Email samsungdept24 at gmail.com",No,No,No
ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,No,No,No
spam,book  bhk flats lac only  in novena greennoida extn  get gold coin on each booking construction in full swing  pay  bal on possession  cal,No,No,No
spam,get flat  discount on all suiting and shirting materialsoffer on    only  tc applythe raymond shop thiruvannamalai  ph,No,No,No
ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",No,No,No
smishing,just one sms can make you a winner of mahindra xuv  hyundai i  gold  moredownload callertune  participate in ct mega watt challengesms win to,No,No,No
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best.",Yes,No,No
smishing,Dear customer your wallet kyc verification do successful get your cashback activate Rs XXXX receive click here link and login your paytm http://www.kycpaytm.com/in.php,Yes,No,No
spam,What matters is to live in the present  live now  for every moment is now. It is your thoughts and acts of the moment that create your future.,No,No,No
smishing,EBOLA VIRUS IS SPREAD BY CONTACT WITH BODY FLUIDS OF GRAVELY ILL INFECTED PERSONS OR ANIMALS LIKE BAT AND MONKEY. PLEASE CALL  6222 TOLL-FREE FOR GUIDANCE,No,No,No
spam,Saira Shakira winter shawl debut pret collection is Live https://XXXX exclusively on LAAM featuring 6 beautiful designs.,Yes,No,No
ham,This is my number by vivek..,No,No,No
smishing,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,No,No,No
spam,moksha spa offer on packages pamper ur body  soul enjoy hot oil massage trained female therapist luxury room steam  shower cal vv,No,No,No
spam,colgate presents pain out  unique acti eugenia formula has been  created  developed in india exclusively for chemists order now  get a  scheme,No,No,No
smishing,More Information Needed The information you supply be review by Amazon but we can not remove the hold on your account at this time For detail check for an email or text message from Amazon describe next step Please contact us for further concern,No,No,No
smishing,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec ??1.50ea. OTBox 731 LA1 7WS. )",No,No,No
spam,Positive thinking is not only about expecting the best to happen but it is also accepting whatever happens is for the best.,No,No,No
ham,Missing you too.pray inshah allah,No,No,No
spam,The remarkable thing about fearing God is that when you fear God you fear nothing else  whereas if you do not fear God you fear everything.,No,No,No
smishing,pay your amount of 5000.00 before XX-XX-XXXX to avoid any overdue charge which might affect your credit score and your image for next reloan.GSBpay your amount of 5000.00 before XX-XX-XXXX to avoid any overdue charge which might affect your credit score and your image for next reloan.GSB,No,No,No
spam,XXXX woman utilize this serum now and the outcome be remarkable http://pz3u8.co/acjoc Cayson,Yes,No,No
spam,Bendigo Bank You have add a new payee If this be not you please visit bendigoebank.com,No,No,No
smishing,HSBC UK New payee MRS J SHARIF have be add to your online banking Do n't recognize this Please visit hsbc-recent-payee.com,No,No,No
ham,"\Life is nothing wen v get everything\"". But \""life is everything wen v miss something \"". Real value of people wil be realized only in their absence.... gud mrng""",No,No,No
smishing,hi   how long will you wait for love connect with single professionals looking for a life partner download woo app  httpsgooglukmhbv,No,No,No
ham,Waiting for your call.,No,No,No
smishing,you have received  months fhm magazine subscription at no extra cost to avail please download the app using bitlydishtvfhm and enter the code bsxj,No,No,No
smishing,win kg gold in lucky draw book fully furnished  bhk homes starting rs lacs in kalyan by nirmal possession starting july  call,No,No,No
smishing,Your Music+ plan renewal failed due to insufficient balance & entered grace period. Please recharge & Click http://m.mtnnow.com/?c=9 to enjoy the music expiry,Yes,No,No
spam,Greetings from Boulder County Elections Your Boulder County ballot have be mail Ballots can not be forward so if you have recently move please visit www.GoVoteColorado.gov to update your voter registration Otherwise look for it in your mailbox soon,Yes,No,No
ham,May i call You later Pls,No,No,No
spam,vrk silks presents biggest kanjivarams sarees sale  weavers price  ground floor  kalanikethan  palace road  thrissur  range starts from rs  to  lacs,No,No,No
spam,dear surinder singh sokhi  chinos are central to us find out why  ur nearest scullers store also  grab some exciting offers shop for k  get  off  k  get  off  k  get  off hurry last  days valid till st may not valid in kerala know more at httpsgooglrjqqz tc,No,No,No
ham,Hey gals.. Anyone of u going down to e driving centre tmr?,No,No,No
ham,Great! How is the office today?,No,No,No
spam,"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",Yes,No,Yes
smishing,get your prebooked gb g data offer free today on the same number upgrade your sim to g for free at nearest retailer and sms getg to  to avail offer,No,No,No
smishing,You can never trust the Liberals Labor or Greens again Autho rise by Craig Kelly United Australia Party Click on this link UAPCK.info,No,No,No
spam,Unfortunately we can not share result because the holder of this number refuse to be visible on Getcontact If you be search this number for commercial purpose you may ask this person to be visible again on Getcontact,No,No,No
smishing,"Dear Ashutosh Agrawal Income Tax e filing require you follow http://cutt.ly/dwZIDOj to submit a formal refund request and verify your mobile XXXXXXXXXX for the remittance of your approved refund of Rs46,580.08",Yes,No,No
smishing,awwwhy it aint all cash on delii really dont trust these onlyn siteshuh,No,No,No
smishing,Airtel SMS-Browser1.Sports2.Entertainment3.Astrology4.Information5.Fashion & Health6.Devotional7.Bollywood & Indian8.JOB,No,No,No
ham,Yup i thk so until e shop closes lor.,No,No,No
ham,I dont thnk its a wrong discussion...,No,No,No
spam,grab extra  discount on jabong using oxigen wallet applicable on discounted products too promocode oxigen valid till thfeb tc apply bitlynusxez,No,No,No
ham,I HAVE A DATE ON SUNDAY WITH WILL!!,No,No,No
ham,Apps class varaya elaya.,No,No,No
spam,fear speaking public learn give speeches stage develop self confidence iso certified courses delhincr  branches,No,No,No
spam,1.Egypt criminalises sexual harassment 2.Hillary Clinton explores possibility of a 2016 run for U.S president 3.Search for missing flight MH370 to be privatized,No,No,No
ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,No,No,No
spam,"our mobile number has won å£5000, to claim calls us back or ring the claims hot line on 09050005321.",No,No,Yes
smishing,last week our clients made profit rs  lac on our stock tipsto subscribe visit wwwonesmarttradecom or call   to stopsms send stopsms on,No,No,No
spam,final countdownhome decor fest till febhome centre  flatoffpcs cookware set use ttzh for xtra rs off on purchase of rs on furnituretc,No,No,No
smishing,get rs cash back by paying mts bill of rs for  via paytm to avail this offer use promocode nyoffer for today only tc,No,No,No
ham,Dunno lei... I might b eatin wif my frens... If Ì_ wan to eat then i wait 4 Ì_ lar,No,No,No
ham,If i not meeting Ì_ all rite then i'll go home lor. If Ì_ dun feel like comin it's ok.,No,No,No
ham,Love you sushma..love u lot..,No,No,No
spam,punjab jewellers offers  making on diamond jewellery  starting from  in gold on the occasion of akshay tritiya rush valid till th may only tcapply,No,No,No
spam,Urgent Ur å£500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 å£1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,No,No,Yes
ham,Lol where do u come up with these ideas?,No,No,No
ham,I'm in office now . I will call you  &lt;#&gt;  min:),No,No,No
smishing,Hi Rishi transform your home with NoBroker Interiors Book a FREE Video Call with our interior designer NOW http://u1.mnge.co/91KQZk6,Yes,No,No
ham,Ok... I din get ur msg...,No,No,No
smishing,rs  offer ka extra mb g  valid  day creditedto check dial   free shareg pack with family friends sms add  digit mob no to,No,No,No
smishing,Dear NITIN Income tax Dept informs you to follow http://bit.ly/2oUJIMM to submit a formal tax return form for the crediting of your tax return of,Yes,No,No
smishing,You have receive 1.3875 ETH Confirm the payment crypto.com/login,No,No,No
smishing,Scotiabank Alert SMS Your account be disable due to security maintenance Please secure your account below http://scotiabank.ca 119-09-23-mls-secure.com/ s,Yes,No,Yes
smishing,use iycard on jabong and get additional  off when you pay with indian youth card call  to know more,No,No,No
smishing,Find your vehicle with a CARTRACK device from as little as R99pm Reply YES we call you Stop to optout T Cs apply,No,No,No
